latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
30.16083,-91.01202,333.7,0.45,0.39,2019-10-18,1854,N,nominal,1.0NRT,295.4,2.6,D
30.16252,-91.01582,342.4,0.45,0.39,2019-10-18,1854,N,nominal,1.0NRT,295.9,5.8,D
30.17393,-91.17783,333.6,0.45,0.39,2019-10-18,1854,N,nominal,1.0NRT,292.4,3.4,D
30.17057,-91.19651,347.6,0.45,0.39,2019-10-18,1854,N,nominal,1.0NRT,296.1,17.4,D
30.17747,-91.17866,335.7,0.45,0.39,2019-10-18,1854,N,nominal,1.0NRT,292,6.6,D
30.17663,-91.18334,336.2,0.45,0.39,2019-10-18,1854,N,nominal,1.0NRT,295.2,5.8,D
28.48298,-99.81297,367,0.48,0.65,2019-10-18,1854,N,high,1.0NRT,298.9,26,D
28.48176,-99.81783,334.1,0.48,0.65,2019-10-18,1854,N,nominal,1.0NRT,295.8,9.1,D
28.47971,-99.81087,367,0.48,0.65,2019-10-18,1854,N,high,1.0NRT,297.7,12.3,D
28.48556,-99.81265,356.8,0.48,0.65,2019-10-18,1854,N,nominal,1.0NRT,296.5,12.3,D
28.48432,-99.81748,352.6,0.48,0.65,2019-10-18,1854,N,nominal,1.0NRT,296.5,14.4,D
29.43975,-96.23963,335.2,0.57,0.52,2019-10-18,1854,N,nominal,1.0NRT,299.7,5.4,D
29.43999,-96.24021,335.9,0.57,0.52,2019-10-18,1854,N,nominal,1.0NRT,299.9,3.6,D
28.61683,-99.92898,339.6,0.49,0.65,2019-10-18,1854,N,nominal,1.0NRT,294.6,6,D
28.61558,-99.93391,345.9,0.49,0.65,2019-10-18,1854,N,nominal,1.0NRT,294.8,6,D
29.08013,-98.64558,335.6,0.4,0.6,2019-10-18,1854,N,nominal,1.0NRT,301.6,3.5,D
30.48291,-92.52526,330.5,0.51,0.41,2019-10-18,1854,N,nominal,1.0NRT,292.6,3.8,D
30.67873,-92.18609,331,0.49,0.4,2019-10-18,1854,N,nominal,1.0NRT,295,4.2,D
30.67778,-92.19118,337.2,0.49,0.4,2019-10-18,1854,N,nominal,1.0NRT,294,4.2,D
29.57772,-98.03403,342.5,0.36,0.57,2019-10-18,1854,N,nominal,1.0NRT,302.8,2.2,D
29.57695,-98.0331,332.7,0.36,0.57,2019-10-18,1854,N,nominal,1.0NRT,302.3,2.4,D
30.92369,-92.18831,330.3,0.49,0.4,2019-10-18,1854,N,nominal,1.0NRT,293.3,28.6,D
30.92166,-92.19066,328.5,0.49,0.4,2019-10-18,1854,N,nominal,1.0NRT,294.7,16.9,D
30.92532,-92.19156,344.2,0.49,0.4,2019-10-18,1854,N,nominal,1.0NRT,296,16.9,D
30.54669,-94.75719,342.6,0.44,0.46,2019-10-18,1854,N,nominal,1.0NRT,293.5,10.5,D
30.54572,-94.76179,344.9,0.45,0.47,2019-10-18,1854,N,nominal,1.0NRT,296.7,10.5,D
30.54475,-94.76636,344.9,0.45,0.47,2019-10-18,1854,N,nominal,1.0NRT,294,10,D
30.5574,-94.76981,341.9,0.45,0.47,2019-10-18,1854,N,nominal,1.0NRT,295.4,8.6,D
30.55644,-94.77438,337.9,0.45,0.47,2019-10-18,1854,N,nominal,1.0NRT,297,8.6,D
30.56162,-94.77092,340,0.45,0.47,2019-10-18,1854,N,nominal,1.0NRT,295.6,8.6,D
30.56584,-94.77206,341.6,0.45,0.47,2019-10-18,1854,N,nominal,1.0NRT,296.9,9,D
29.44156,-100.07691,338.6,0.47,0.64,2019-10-18,1854,N,nominal,1.0NRT,295.4,5.5,D
30.68869,-94.73163,338.9,0.44,0.46,2019-10-18,1854,N,nominal,1.0NRT,293.3,4.9,D
31.10555,-92.95142,336.6,0.53,0.42,2019-10-18,1854,N,nominal,1.0NRT,293.7,10.4,D
31.10685,-92.95345,346.1,0.53,0.42,2019-10-18,1854,N,nominal,1.0NRT,294.5,9.5,D
31.12534,-92.98109,334.2,0.53,0.42,2019-10-18,1854,N,nominal,1.0NRT,295.3,6,D
30.66787,-95.76989,340.7,0.5,0.49,2019-10-18,1854,N,nominal,1.0NRT,299.1,20.7,D
31.31056,-93.4213,331.3,0.55,0.43,2019-10-18,1854,N,nominal,1.0NRT,295.4,4.2,D
31.5025,-93.26902,339.3,0.54,0.42,2019-10-18,1854,N,nominal,1.0NRT,294.4,15,D
30.98739,-95.89885,339.5,0.5,0.49,2019-10-18,1854,N,nominal,1.0NRT,297.4,5.1,D
30.78698,-96.82249,330.6,0.58,0.52,2019-10-18,1854,N,nominal,1.0NRT,299.6,4,D
32.20348,-89.74763,328.9,0.4,0.37,2019-10-18,1854,N,nominal,1.0NRT,289.3,2,D
30.68578,-97.87783,336.8,0.33,0.55,2019-10-18,1854,N,nominal,1.0NRT,296.4,1.9,D
32.01943,-91.75224,332.3,0.45,0.39,2019-10-18,1854,N,nominal,1.0NRT,299.4,4.4,D
32.01857,-91.757,326.7,0.45,0.39,2019-10-18,1854,N,nominal,1.0NRT,298.1,4.4,D
32.02297,-91.75312,325.8,0.45,0.39,2019-10-18,1854,N,nominal,1.0NRT,296.6,3.5,D
31.4096,-95.34384,340.3,0.46,0.47,2019-10-18,1854,N,nominal,1.0NRT,295.6,5.9,D
31.97811,-92.60718,352.9,0.49,0.4,2019-10-18,1854,N,nominal,1.0NRT,300.1,15.9,D
31.97715,-92.6123,355.9,0.49,0.4,2019-10-18,1854,N,nominal,1.0NRT,299.3,15.9,D
31.98275,-92.603,331.4,0.49,0.4,2019-10-18,1854,N,nominal,1.0NRT,293.1,5.9,D
31.98178,-92.60811,352.4,0.49,0.4,2019-10-18,1854,N,nominal,1.0NRT,295.3,13.6,D
30.96434,-97.53525,334.8,0.63,0.54,2019-10-18,1854,N,nominal,1.0NRT,301.2,7.8,D
31.07774,-97.76927,330.9,0.32,0.55,2019-10-18,1854,N,nominal,1.0NRT,298.5,3.7,D
31.07697,-97.7726,340.8,0.32,0.55,2019-10-18,1854,N,nominal,1.0NRT,299.8,2.2,D
31.07656,-97.77224,352.7,0.32,0.55,2019-10-18,1854,N,nominal,1.0NRT,300.5,3,D
31.25664,-97.28841,336,0.6,0.53,2019-10-18,1854,N,nominal,1.0NRT,300.2,4,D
32.11183,-93.77877,329.4,0.56,0.43,2019-10-18,1854,N,nominal,1.0NRT,294.4,2.1,D
31.7584,-95.76219,355.8,0.48,0.48,2019-10-18,1854,N,nominal,1.0NRT,296.7,14.8,D
33.00799,-89.15171,338.8,0.39,0.36,2019-10-18,1854,N,nominal,1.0NRT,289.3,4.7,D
31.60418,-97.00844,339.6,0.57,0.52,2019-10-18,1854,N,nominal,1.0NRT,300.1,10.9,D
32.19113,-95.2607,348.5,0.44,0.46,2019-10-18,1854,N,nominal,1.0NRT,298.7,8.8,D
32.31839,-95.22282,344.8,0.44,0.46,2019-10-18,1854,N,nominal,1.0NRT,296.9,7.2,D
32.71302,-93.75194,343.9,0.54,0.42,2019-10-18,1854,N,nominal,1.0NRT,301.7,10.1,D
32.71412,-93.74857,342.1,0.54,0.42,2019-10-18,1854,N,nominal,1.0NRT,299.3,13.8,D
33.18615,-91.65711,338.1,0.44,0.38,2019-10-18,1854,N,nominal,1.0NRT,298.2,4.1,D
33.06953,-92.34949,339.9,0.46,0.39,2019-10-18,1854,N,nominal,1.0NRT,292.8,4.6,D
32.99092,-92.97295,352.3,0.49,0.4,2019-10-18,1854,N,nominal,1.0NRT,301.5,34.2,D
33.20097,-92.68074,328.8,0.48,0.4,2019-10-18,1854,N,nominal,1.0NRT,295.5,1.5,D
32.12247,-97.98612,329.8,0.63,0.54,2019-10-18,1854,N,nominal,1.0NRT,297.1,4.1,D
32.12292,-97.98783,331.1,0.63,0.54,2019-10-18,1854,N,nominal,1.0NRT,297.1,1.7,D
32.61216,-95.94667,329.5,0.47,0.48,2019-10-18,1854,N,nominal,1.0NRT,297.3,3.6,D
31.36112,-101.78175,335.8,0.53,0.67,2019-10-18,1854,N,nominal,1.0NRT,299.1,4,D
33.14927,-94.30106,343.3,0.57,0.43,2019-10-18,1854,N,nominal,1.0NRT,303.9,43.7,D
33.15318,-94.30213,354.2,0.57,0.43,2019-10-18,1854,N,nominal,1.0NRT,302.2,43.7,D
33.14883,-94.29641,329.3,0.56,0.43,2019-10-18,1854,N,nominal,1.0NRT,292.7,5.9,D
33.14761,-94.30238,332.3,0.56,0.43,2019-10-18,1854,N,nominal,1.0NRT,298.1,6.2,D
33.15273,-94.29749,329.9,0.56,0.43,2019-10-18,1854,N,nominal,1.0NRT,293.4,17,D
33.15152,-94.30345,350.4,0.56,0.43,2019-10-18,1854,N,nominal,1.0NRT,311.1,31.2,D
33.1503,-94.30946,327.2,0.57,0.43,2019-10-18,1854,N,nominal,1.0NRT,292.6,31.2,D
33.15543,-94.30453,346.3,0.56,0.43,2019-10-18,1854,N,nominal,1.0NRT,297.7,31.2,D
32.99556,-95.14006,330,0.42,0.45,2019-10-18,1854,N,nominal,1.0NRT,295,1.5,D
31.50051,-102.64172,367,0.59,0.7,2019-10-18,1854,N,high,1.0NRT,299.9,8.3,D
31.50155,-102.638,344.8,0.59,0.7,2019-10-18,1854,N,nominal,1.0NRT,299.7,5.4,D
31.49983,-102.64413,339.9,0.59,0.7,2019-10-18,1854,N,nominal,1.0NRT,298.6,5.4,D
33.39434,-95.35526,344.2,0.42,0.45,2019-10-18,1854,N,nominal,1.0NRT,299.2,9.3,D
33.39845,-95.35645,350.3,0.42,0.45,2019-10-18,1854,N,nominal,1.0NRT,298,5.3,D
33.40161,-95.36212,332.8,0.42,0.45,2019-10-18,1854,N,nominal,1.0NRT,297.7,5.3,D
31.86048,-101.88573,335.8,0.52,0.67,2019-10-18,1854,N,nominal,1.0NRT,298.1,2.9,D
32.15361,-101.93462,367,0.52,0.67,2019-10-18,1854,N,high,1.0NRT,301.2,8.4,D
32.21161,-101.93774,340.1,0.52,0.67,2019-10-18,1854,N,nominal,1.0NRT,299.2,2.9,D
21.59243,-97.72523,345.8,0.61,0.71,2019-10-18,2030,N,nominal,1.0NRT,287.1,12.2,D
21.85694,-98.49771,346.4,0.55,0.68,2019-10-18,2030,N,nominal,1.0NRT,287.9,9.9,D
24.72753,-107.48371,335.7,0.5,0.41,2019-10-18,2030,N,nominal,1.0NRT,299.8,4.2,D
25.60462,-100.91908,335,0.42,0.61,2019-10-18,2030,N,nominal,1.0NRT,304.3,1.3,D
25.80705,-108.53966,340.3,0.46,0.39,2019-10-18,2036,N,nominal,1.0NRT,302,4.8,D
26.87886,-101.4163,332.5,0.4,0.6,2019-10-18,2036,N,nominal,1.0NRT,302.4,5,D
26.88747,-101.45007,348.8,0.4,0.6,2019-10-18,2036,N,nominal,1.0NRT,302,5.3,D
26.28074,-111.53059,354,0.39,0.36,2019-10-18,2036,N,nominal,1.0NRT,313,7.2,D
26.28405,-111.53118,367,0.39,0.36,2019-10-18,2036,N,high,1.0NRT,318,16.7,D
27.88684,-98.01354,337.1,0.66,0.73,2019-10-18,2036,N,nominal,1.0NRT,294.3,5.5,D
27.88644,-98.01284,333.4,0.67,0.73,2019-10-18,2036,N,nominal,1.0NRT,293.4,6.7,D
26.97451,-109.48942,336.7,0.43,0.38,2019-10-18,2036,N,nominal,1.0NRT,304.6,4.3,D
27.15227,-109.74674,336.3,0.43,0.38,2019-10-18,2036,N,nominal,1.0NRT,305.1,2.8,D
28.48374,-99.81105,367,0.52,0.67,2019-10-18,2036,N,high,1.0NRT,298.3,8.6,D
28.48339,-99.81662,343.5,0.52,0.67,2019-10-18,2036,N,nominal,1.0NRT,296.6,8.6,D
28.48148,-99.81358,343.3,0.53,0.67,2019-10-18,2036,N,nominal,1.0NRT,297.3,11.4,D
28.48774,-99.81411,367,0.53,0.67,2019-10-18,2036,N,high,1.0NRT,297.3,11.4,D
27.46005,-113.31121,340.9,0.39,0.36,2019-10-18,2036,N,nominal,1.0NRT,310,2.9,D
28.80129,-111.54939,334.3,0.39,0.36,2019-10-18,2036,N,low,1.0NRT,308.2,1.1,D
30.58722,-97.5147,341.1,0.75,0.77,2019-10-18,2036,N,nominal,1.0NRT,298.8,5.8,D
31.68405,-101.93516,337.4,0.42,0.61,2019-10-18,2036,N,nominal,1.0NRT,300.6,4.5,D
31.73426,-101.7995,367,0.43,0.62,2019-10-18,2036,N,low,1.0NRT,301.8,13.2,D
31.73974,-101.80448,336.4,0.43,0.62,2019-10-18,2036,N,nominal,1.0NRT,301,13.2,D
31.74002,-101.79985,367,0.43,0.62,2019-10-18,2036,N,low,1.0NRT,303.2,13.2,D
31.6276,-104.01857,337.7,0.63,0.54,2019-10-18,2036,N,nominal,1.0NRT,302.7,4.6,D
31.03014,-110.22505,347.2,0.44,0.38,2019-10-18,2036,N,nominal,1.0NRT,304.8,23.1,D
30.86271,-112.92689,342,0.38,0.36,2019-10-18,2036,N,nominal,1.0NRT,312,3.7,D
31.98162,-104.06364,342.8,0.63,0.54,2019-10-18,2036,N,nominal,1.0NRT,300.9,14.3,D
31.98105,-104.07059,339.4,0.63,0.54,2019-10-18,2036,N,nominal,1.0NRT,301.8,14.3,D
31.9809,-104.06456,343.2,0.63,0.54,2019-10-18,2036,N,nominal,1.0NRT,302.1,20.8,D
32.15203,-101.92831,344.1,0.42,0.61,2019-10-18,2036,N,nominal,1.0NRT,302.1,6.6,D
32.15776,-101.92879,341.7,0.42,0.61,2019-10-18,2036,N,nominal,1.0NRT,301.8,6.7,D
32.19379,-103.59629,334,0.34,0.56,2019-10-18,2036,N,nominal,1.0NRT,299.3,1.6,D
31.87806,-110.2221,336.4,0.45,0.39,2019-10-18,2036,N,nominal,1.0NRT,303.7,14.5,D
32.54941,-114.87994,331.7,0.39,0.36,2019-10-18,2036,N,low,1.0NRT,305.8,0.9,D
32.70166,-114.17487,335.2,0.38,0.36,2019-10-18,2036,N,low,1.0NRT,310,2.6,D
32.53521,-115.26491,338.4,0.4,0.37,2019-10-18,2036,N,nominal,1.0NRT,310.8,2.5,D
33.07932,-112.14388,341.7,0.4,0.37,2019-10-18,2036,N,low,1.0NRT,312,8.4,D
33.01979,-116.86197,336.1,0.43,0.38,2019-10-18,2036,N,nominal,1.0NRT,306.5,1.6,D
10.41973,-61.48606,296,0.4,0.37,2019-10-19,0542,N,nominal,1.0NRT,267.8,0.8,N
10.40839,-61.4804,308.1,0.4,0.37,2019-10-19,0542,N,nominal,1.0NRT,277.9,1.9,N
10.40218,-64.16801,307.1,0.39,0.36,2019-10-19,0542,N,nominal,1.0NRT,289.6,0.8,N
10.39883,-64.16853,306.4,0.39,0.36,2019-10-19,0542,N,nominal,1.0NRT,289.2,0.8,N
10.07864,-64.85977,316.2,0.41,0.37,2019-10-19,0542,N,nominal,1.0NRT,290.8,1.4,N
10.07524,-64.86029,320.9,0.41,0.37,2019-10-19,0542,N,nominal,1.0NRT,291.3,2.1,N
10.08031,-64.89356,316.8,0.41,0.37,2019-10-19,0542,N,nominal,1.0NRT,290.6,1.6,N
10.07691,-64.89409,318.1,0.41,0.37,2019-10-19,0542,N,nominal,1.0NRT,289.9,1.6,N
10.05936,-64.87025,330.4,0.41,0.37,2019-10-19,0542,N,nominal,1.0NRT,292.4,3.9,N
10.0588,-64.86654,330,0.41,0.37,2019-10-19,0542,N,nominal,1.0NRT,292.2,2.8,N
10.06273,-64.89246,310.9,0.41,0.37,2019-10-19,0542,N,nominal,1.0NRT,289.7,1.1,N
10.05933,-64.89298,331.9,0.41,0.37,2019-10-19,0542,N,nominal,1.0NRT,290.2,1.9,N
10.05596,-64.87074,320.6,0.41,0.37,2019-10-19,0542,N,nominal,1.0NRT,290.6,3,N
10.0554,-64.86704,326.9,0.41,0.37,2019-10-19,0542,N,nominal,1.0NRT,291.1,3,N
10.05372,-64.85599,313.7,0.41,0.37,2019-10-19,0542,N,nominal,1.0NRT,291,1.5,N
10.05592,-64.89348,308,0.41,0.37,2019-10-19,0542,N,nominal,1.0NRT,289.5,1.9,N
9.77486,-63.26765,310.8,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,275.7,1.1,N
11.04668,-72.71935,305.4,0.4,0.6,2019-10-19,0542,N,nominal,1.0NRT,287.9,1.8,N
9.70427,-63.52956,305.7,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,280.6,1,N
9.65466,-63.53727,330.2,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,289.4,2.7,N
9.65411,-63.53378,326.1,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,285.7,5.3,N
9.65357,-63.53029,341.2,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,289,5.3,N
9.64971,-63.52733,320.9,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,287.2,2.2,N
9.65135,-63.5378,314,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,283.5,2.7,N
9.6508,-63.5343,309,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,284.9,5.3,N
9.6524,-63.56627,345.5,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,290.4,6.9,N
9.65185,-63.56278,320.2,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,286.1,4.9,N
9.6464,-63.52785,312.3,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,282.7,1.4,N
9.65672,-63.61573,326.6,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,287.9,2.7,N
9.64909,-63.5668,322.5,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,282.1,6.9,N
9.64854,-63.5633,313.1,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,282.3,4.9,N
9.6545,-63.62325,332,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,283,6.2,N
9.65395,-63.61975,324.5,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,286.9,4.1,N
9.64632,-63.57082,340.1,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,282.4,4.2,N
9.64414,-63.55685,334.3,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,293.3,10.3,N
9.65504,-63.62674,302.8,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,278.2,6.2,N
9.64687,-63.57431,304.2,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,281.7,1.8,N
9.64523,-63.56383,310.3,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,281.2,1,N
9.64469,-63.56034,315.8,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,281.7,1,N
9.6436,-63.55335,317,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,290.8,10.3,N
9.65118,-63.62377,337.9,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,285.6,6.2,N
9.65064,-63.62027,330.1,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,286.9,4.1,N
9.63974,-63.5504,325,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,285.8,2.3,N
9.65228,-63.63077,304.4,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,274.3,0.6,N
9.65173,-63.62727,311.6,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,273,6.2,N
9.64192,-63.56436,319.3,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,285.2,1,N
9.64138,-63.56087,309.6,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,286,1,N
9.64083,-63.55738,319.8,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,287.6,10.3,N
9.64896,-63.63129,304.7,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,275.5,0.7,N
9.64842,-63.6278,300.6,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,276.4,0.4,N
9.64787,-63.6243,305.7,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,279.7,0.4,N
9.64733,-63.6208,306.1,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,281.2,0.6,N
9.64678,-63.61731,303.7,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,281.7,0.6,N
9.64456,-63.62483,305.4,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,283.6,0.4,N
9.62785,-63.69195,303.8,0.39,0.36,2019-10-19,0542,N,nominal,1.0NRT,264.3,0.5,N
9.62454,-63.69248,305.1,0.39,0.36,2019-10-19,0542,N,nominal,1.0NRT,265.6,0.8,N
9.62323,-63.77161,308.4,0.39,0.36,2019-10-19,0542,N,nominal,1.0NRT,287,0.9,N
9.56443,-63.63005,331,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,288.9,2.1,N
9.56112,-63.63058,342.7,0.38,0.36,2019-10-19,0542,N,nominal,1.0NRT,289.2,7.1,N
9.68082,-66.399,296.1,0.46,0.39,2019-10-19,0542,N,nominal,1.0NRT,276.7,0.5,N
9.29488,-63.89874,316.5,0.39,0.36,2019-10-19,0542,N,nominal,1.0NRT,286.4,1.1,N
9.38865,-64.54782,330.4,0.4,0.37,2019-10-19,0542,N,nominal,1.0NRT,278.3,3.2,N
9.3881,-64.54423,335.6,0.4,0.37,2019-10-19,0542,N,nominal,1.0NRT,275.9,3.8,N
9.3853,-64.54835,331,0.4,0.37,2019-10-19,0542,N,nominal,1.0NRT,278.8,3.8,N
9.38474,-64.54475,333.3,0.4,0.37,2019-10-19,0542,N,nominal,1.0NRT,276.9,3.8,N
9.37808,-64.52377,304.8,0.39,0.37,2019-10-19,0542,N,nominal,1.0NRT,266.1,0.7,N
9.37638,-64.53506,331.9,0.4,0.37,2019-10-19,0542,N,nominal,1.0NRT,278.5,6.8,N
9.37472,-64.5243,349.3,0.39,0.37,2019-10-19,0542,N,nominal,1.0NRT,264,5.6,N
9.37583,-64.53148,312,0.39,0.37,2019-10-19,0542,N,nominal,1.0NRT,271.8,2.1,N
9.37527,-64.52789,312.6,0.39,0.37,2019-10-19,0542,N,nominal,1.0NRT,267.1,2.1,N
9.37417,-64.52071,309.4,0.39,0.37,2019-10-19,0542,N,nominal,1.0NRT,256.6,5.6,N
9.37302,-64.53559,332.6,0.4,0.37,2019-10-19,0542,N,nominal,1.0NRT,281.6,6.8,N
9.37247,-64.532,316,0.39,0.37,2019-10-19,0542,N,nominal,1.0NRT,276.6,2.1,N
9.37192,-64.52841,303.8,0.39,0.37,2019-10-19,0542,N,nominal,1.0NRT,271.6,2.1,N
9.37137,-64.52482,317.2,0.39,0.37,2019-10-19,0542,N,nominal,1.0NRT,261,5.6,N
9.27352,-64.04593,301.7,0.39,0.36,2019-10-19,0542,N,nominal,1.0NRT,286.4,1,N
9.27298,-64.04242,319.8,0.39,0.36,2019-10-19,0542,N,nominal,1.0NRT,286.4,1,N
9.22343,-64.51069,301,0.39,0.36,2019-10-19,0542,N,nominal,1.0NRT,277.2,0.5,N
9.22008,-64.51122,303.8,0.39,0.36,2019-10-19,0542,N,nominal,1.0NRT,276.7,0.5,N
9.10237,-64.14082,295.2,0.39,0.36,2019-10-19,0542,N,nominal,1.0NRT,268.1,0.2,N
10.17099,-74.32659,309.5,0.5,0.66,2019-10-19,0542,N,nominal,1.0NRT,281.5,1.9,N
15.78184,-87.20082,304.6,0.38,0.36,2019-10-19,0724,N,nominal,1.0NRT,289.8,0.4,N
14.47424,-90.88366,341.3,0.47,0.4,2019-10-19,0724,N,nominal,1.0NRT,293.8,43.1,N
14.38589,-90.60136,305,0.45,0.39,2019-10-19,0724,N,nominal,1.0NRT,279.4,8,N
14.38232,-90.60196,341.1,0.45,0.39,2019-10-19,0724,N,nominal,1.0NRT,283.6,8,N
33.24704,-86.81886,302.2,0.48,0.4,2019-10-19,0718,N,nominal,1.0NRT,284.8,0.9,N
33.43885,-88.56926,308,0.39,0.44,2019-10-19,0718,N,nominal,1.0NRT,284.4,1.3,N
33.23697,-87.50725,298.5,0.51,0.41,2019-10-19,0718,N,nominal,1.0NRT,285.5,0.9,N
33.23382,-87.51343,297.4,0.51,0.41,2019-10-19,0718,N,nominal,1.0NRT,286.5,1.7,N
33.23317,-87.50788,302.5,0.51,0.41,2019-10-19,0718,N,nominal,1.0NRT,285.4,1.7,N
33.23003,-87.51408,323,0.51,0.41,2019-10-19,0718,N,nominal,1.0NRT,285.7,1.7,N
33.1033,-86.79868,306.9,0.48,0.4,2019-10-19,0718,N,nominal,1.0NRT,285,1.3,N
33.10465,-86.79965,308.7,0.47,0.4,2019-10-19,0718,N,nominal,1.0NRT,285.3,1.4,N
33.09066,-86.80734,305.2,0.48,0.4,2019-10-19,0718,N,nominal,1.0NRT,284.9,1.5,N
33.09001,-86.80224,309.4,0.47,0.4,2019-10-19,0718,N,nominal,1.0NRT,285.1,1.5,N
33.20791,-88.75375,295.3,0.39,0.44,2019-10-19,0718,N,nominal,1.0NRT,283.4,1,N
33.20745,-88.74951,295.7,0.39,0.44,2019-10-19,0718,N,nominal,1.0NRT,283.5,0.5,N
32.99371,-86.9837,310.4,0.48,0.4,2019-10-19,0718,N,nominal,1.0NRT,284.1,1.7,N
32.99307,-86.97852,296.1,0.48,0.4,2019-10-19,0718,N,nominal,1.0NRT,283.5,1,N
33.32529,-93.88689,298.7,0.38,0.59,2019-10-19,0718,N,nominal,1.0NRT,281.6,0.5,N
33.10419,-94.22449,296.3,0.4,0.6,2019-10-19,0718,N,nominal,1.0NRT,281.8,0.4,N
32.98698,-92.97461,296.8,0.34,0.56,2019-10-19,0718,N,nominal,1.0NRT,281.5,0.5,N
32.31559,-87.64512,301.4,0.51,0.41,2019-10-19,0718,N,nominal,1.0NRT,284.7,0.7,N
32.31417,-90.13503,310.1,0.46,0.47,2019-10-19,0718,N,nominal,1.0NRT,285.5,1.6,N
32.25845,-90.87516,295.4,0.5,0.49,2019-10-19,0718,N,nominal,1.0NRT,283.9,0.7,N
32.25832,-90.87582,299.3,0.5,0.49,2019-10-19,0718,N,nominal,1.0NRT,283.8,0.7,N
32.19592,-90.37706,311.5,0.47,0.48,2019-10-19,0718,N,nominal,1.0NRT,284.7,2.3,N
32.19542,-90.37205,316,0.47,0.48,2019-10-19,0718,N,nominal,1.0NRT,284.2,2.3,N
32.13582,-89.78696,298.2,0.43,0.46,2019-10-19,0718,N,nominal,1.0NRT,283.9,0.4,N
32.2759,-92.72891,296.9,0.32,0.55,2019-10-19,0718,N,nominal,1.0NRT,286.5,0.5,N
32.57576,-98.92413,313.9,0.74,0.76,2019-10-19,0718,N,nominal,1.0NRT,277.1,4.4,N
32.57341,-98.91984,312.9,0.74,0.76,2019-10-19,0718,N,nominal,1.0NRT,273.8,2.7,N
31.78604,-90.17929,329.8,0.45,0.47,2019-10-19,0718,N,nominal,1.0NRT,285.3,3.9,N
31.9789,-92.60749,300.4,0.63,0.54,2019-10-19,0718,N,nominal,1.0NRT,281.9,2.3,N
31.98012,-92.6077,300.8,0.63,0.54,2019-10-19,0718,N,nominal,1.0NRT,282.2,1.2,N
31.97509,-92.60828,295.7,0.63,0.54,2019-10-19,0718,N,nominal,1.0NRT,281.8,0.6,N
32.24681,-97.55183,300.6,0.61,0.71,2019-10-19,0718,N,nominal,1.0NRT,279.1,3.2,N
31.65231,-90.4451,307.2,0.47,0.48,2019-10-19,0718,N,nominal,1.0NRT,285.7,0.9,N
31.98268,-95.32774,299.3,0.45,0.63,2019-10-19,0718,N,nominal,1.0NRT,285.8,0.3,N
31.97886,-95.32826,304.1,0.45,0.63,2019-10-19,0718,N,nominal,1.0NRT,286,0.7,N
31.90738,-96.22166,297,0.51,0.66,2019-10-19,0718,N,nominal,1.0NRT,286.2,0.6,N
31.90833,-96.22272,301.2,0.51,0.66,2019-10-19,0718,N,nominal,1.0NRT,286.4,0.5,N
31.07983,-90.57808,326.8,0.47,0.48,2019-10-19,0718,N,nominal,1.0NRT,286.1,2.3,N
